loadSchema time: 0.033726 ms
streamStart: 79259085965 streamSize: 27656
streamStart: 79337097942 streamSize: 27379
streamStart: 79415109844 streamSize: 27407
streamStart: 79493120118 streamSize: 27573
streamStart: 79570961256 streamSize: 27707
streamStart: 79648962328 streamSize: 27377
streamStart: 79727058990 streamSize: 27526
streamStart: 79805156494 streamSize: 27448
streamStart: 79883262793 streamSize: 27522
streamStart: 79961363343 streamSize: 27329
streamStart: 80039383604 streamSize: 27594
streamStart: 80115994728 streamSize: 9256
Successfully read 8388608 rows
loadSchema time: 0.027082 ms
barrier_ logger_ time: 0.053559 ms
Projecting columns: 
original_width
Reading /mnt/nvme0n1/xinyu/laion/nimble/merged_8M.nimble
loadSchema time: 0.005362 ms
barrier_ logger_ time: 0.010515 ms
streamStart: 53507648706 streamSize: 32235
streamStart: 53585668998 streamSize: 32341
streamStart: 53663683078 streamSize: 32348
streamStart: 53741694247 streamSize: 32166
streamStart: 53819709631 streamSize: 32494
streamStart: 53897741277 streamSize: 32334
streamStart: 53975755282 streamSize: 32142
streamStart: 54053772616 streamSize: 32171
streamStart: 54131791682 streamSize: 31963
streamStart: 54209827338 streamSize: 32399
streamStart: 54287903836 streamSize: 32318
streamStart: 54365922092 streamSize: 32416
streamStart: 54443938504 streamSize: 32158
streamStart: 54521924697 streamSize: 32302
streamStart: 54599927821 streamSize: 32409
streamStart: 54677935988 streamSize: 32481
streamStart: 54755953348 streamSize: 32194
streamStart: 54834057323 streamSize: 32394
streamStart: 54912133367 streamSize: 32380
streamStart: 54990151023 streamSize: 32085
streamStart: 55068178940 streamSize: 32349
streamStart: 55146197956 streamSize: 32199
streamStart: 55224216452 streamSize: 32381
streamStart: 55302314065 streamSize: 32365
streamStart: 55380412455 streamSize: 32404
streamStart: 55458434551 streamSize: 32411
streamStart: 55536462752 streamSize: 32305
streamStart: 55614540820 streamSize: 32375
streamStart: 55692615446 streamSize: 32107
streamStart: 55770627261 streamSize: 32344
streamStart: 55848613747 streamSize: 32099
streamStart: 55926640796 streamSize: 32326
streamStart: 56004650019 streamSize: 32397
streamStart: 56082600693 streamSize: 32378
streamStart: 56160601940 streamSize: 32345
streamStart: 56238680423 streamSize: 32449
streamStart: 56316701772 streamSize: 32374
streamStart: 56394797764 streamSize: 32374
streamStart: 56472784228 streamSize: 32387
streamStart: 56550796866 streamSize: 32340
streamStart: 56628827873 streamSize: 32407
streamStart: 56706850057 streamSize: 32342
streamStart: 56784853721 streamSize: 32327
streamStart: 56862960237 streamSize: 32413
streamStart: 56940965767 streamSize: 32412
streamStart: 57019064101 streamSize: 32200
streamStart: 57097167266 streamSize: 32374
streamStart: 57175192751 streamSize: 32278
streamStart: 57253220927 streamSize: 32358
streamStart: 57331232035 streamSize: 32220
streamStart: 57409337167 streamSize: 32501
streamStart: 57487322409 streamSize: 31959
streamStart: 57565378300 streamSize: 32350
streamStart: 57643381314 streamSize: 32291
streamStart: 57721372809 streamSize: 32266
streamStart: 57799375862 streamSize: 32172
streamStart: 57877398271 streamSize: 32483
streamStart: 57955497571 streamSize: 32191
streamStart: 58033509422 streamSize: 32437
streamStart: 58111599100 streamSize: 32471
streamStart: 58189702020 streamSize: 32376
streamStart: 58267719116 streamSize: 32485
streamStart: 58345677067 streamSize: 32131
streamStart: 58423700948 streamSize: 32214
streamStart: 58501809474 streamSize: 32329
streamStart: 58579821279 streamSize: 32277
streamStart: 58657924100 streamSize: 32362
streamStart: 58735921773 streamSize: 32160
streamStart: 58813942101 streamSize: 32247
streamStart: 58891946167 streamSize: 32443
streamStart: 58969947067 streamSize: 32179
streamStart: 59047970654 streamSize: 32376
streamStart: 59125990490 streamSize: 32345
streamStart: 59204009038 streamSize: 32430
streamStart: 59282013752 streamSize: 32514
streamStart: 59360020321 streamSize: 32223
streamStart: 59438030933 streamSize: 32238
streamStart: 59516126146 streamSize: 32218
streamStart: 59594215624 streamSize: 32271
streamStart: 59672219531 streamSize: 32284
streamStart: 59750238450 streamSize: 32152
streamStart: 59828314821 streamSize: 32262
streamStart: 59906305894 streamSize: 32386
streamStart: 59984399601 streamSize: 32410
streamStart: 60062413057 streamSize: 32079
streamStart: 60140426241 streamSize: 32403
streamStart: 60218418738 streamSize: 32428
streamStart: 60296514648 streamSize: 31976
streamStart: 60374505590 streamSize: 32437
streamStart: 60452484137 streamSize: 32539
streamStart: 60530504662 streamSize: 32324
streamStart: 60608511866 streamSize: 32314
streamStart: 60686602127 streamSize: 32286
streamStart: 60764703848 streamSize: 32375
streamStart: 60842737427 streamSize: 32224
streamStart: 60920742533 streamSize: 32272
streamStart: 60998761778 streamSize: 32445
streamStart: 61076783314 streamSize: 32216
streamStart: 61154807991 streamSize: 32509
streamStart: 61232903623 streamSize: 32343
streamStart: 61310929691 streamSize: 32351
streamStart: 61388940555 streamSize: 32334
streamStart: 61466947012 streamSize: 32429
streamStart: 61544932476 streamSize: 32349
streamStart: 61622940391 streamSize: 32418
streamStart: 61700958716 streamSize: 32430
streamStart: 61778949957 streamSize: 32388
streamStart: 61856965288 streamSize: 32304
streamStart: 61935060848 streamSize: 32327
streamStart: 62013050388 streamSize: 32294
streamStart: 62091069112 streamSize: 32329
streamStart: 62169150519 streamSize: 32426
streamStart: 62247187530 streamSize: 32268
streamStart: 62325216573 streamSize: 32346
streamStart: 62403216850 streamSize: 32444
streamStart: 62481242674 streamSize: 32415
streamStart: 62559260234 streamSize: 32469
streamStart: 62637337895 streamSize: 32437
streamStart: 62715431398 streamSize: 32254
streamStart: 62793425599 streamSize: 32483
streamStart: 62871435558 streamSize: 32383
streamStart: 62949519430 streamSize: 32285
streamStart: 63027596811 streamSize: 32455
streamStart: 63105694289 streamSize: 32449
streamStart: 63183717540 streamSize: 32210
streamStart: 63261740705 streamSize: 32147
streamStart: 63339763482 streamSize: 32351
streamStart: 63417759362 streamSize: 32126
streamStart: 63495781776 streamSize: 32308
streamStart: 63573793311 streamSize: 32155
streamStart: 63651791868 streamSize: 32223
streamStart: 63729799789 streamSize: 32191
streamStart: 63807826898 streamSize: 32396
streamStart: 63885921079 streamSize: 32016
streamStart: 63963928739 streamSize: 32291
streamStart: 64041957960 streamSize: 32366
streamStart: 64119980363 streamSize: 32285
streamStart: 64198097244 streamSize: 32361
streamStart: 64276189731 streamSize: 32236
streamStart: 64354201230 streamSize: 32277
streamStart: 64432290060 streamSize: 32392
streamStart: 64510310309 streamSize: 32444
streamStart: 64588310233 streamSize: 32405
streamStart: 64666312230 streamSize: 32144
streamStart: 64744322092 streamSize: 32382
streamStart: 64822336091 streamSize: 32226
streamStart: 64900341624 streamSize: 32408
streamStart: 64978433133 streamSize: 32323
streamStart: 65056424369 streamSize: 32404
streamStart: 65134537356 streamSize: 32352
streamStart: 65212567913 streamSize: 32467
streamStart: 65290579236 streamSize: 32376
streamStart: 65368586778 streamSize: 32354
streamStart: 65446616701 streamSize: 32535
streamStart: 65524715903 streamSize: 32407
streamStart: 65602737675 streamSize: 32376
streamStart: 65680753203 streamSize: 32403
streamStart: 65758852956 streamSize: 32366
streamStart: 65836930189 streamSize: 32350
streamStart: 65914938183 streamSize: 32360
streamStart: 65992965538 streamSize: 32327
streamStart: 66071054777 streamSize: 32162
streamStart: 66149139230 streamSize: 32475
streamStart: 66227245640 streamSize: 32331
streamStart: 66305339687 streamSize: 32301
streamStart: 66383357987 streamSize: 32317
streamStart: 66461289982 streamSize: 32338
streamStart: 66539373375 streamSize: 32445
streamStart: 66617456780 streamSize: 32381
streamStart: 66695553498 streamSize: 32470
streamStart: 66773564859 streamSize: 32295
streamStart: 66851568571 streamSize: 32348
streamStart: 66929625741 streamSize: 32230
streamStart: 67007583694 streamSize: 32061
streamStart: 67085682021 streamSize: 32274
streamStart: 67163694293 streamSize: 32367
streamStart: 67241721122 streamSize: 32234
streamStart: 67319732161 streamSize: 32414
streamStart: 67397753477 streamSize: 32298
streamStart: 67475766338 streamSize: 32268
streamStart: 67553769321 streamSize: 32281
streamStart: 67631859395 streamSize: 32232
streamStart: 67709863488 streamSize: 32388
streamStart: 67787939301 streamSize: 32336
streamStart: 67865957522 streamSize: 32109
streamStart: 67943971734 streamSize: 32398
streamStart: 68021981205 streamSize: 32494
streamStart: 68100052030 streamSize: 32133
streamStart: 68178059669 streamSize: 32340
streamStart: 68256131673 streamSize: 32270
streamStart: 68334142226 streamSize: 32377
streamStart: 68412165339 streamSize: 32270
streamStart: 68490190218 streamSize: 32389
streamStart: 68568267686 streamSize: 32413
streamStart: 68646295334 streamSize: 32331
streamStart: 68724397684 streamSize: 32222
streamStart: 68802425134 streamSize: 32245
streamStart: 68880525384 streamSize: 32210
streamStart: 68958526962 streamSize: 32161
streamStart: 69036603855 streamSize: 32183
streamStart: 69114622132 streamSize: 32347
streamStart: 69192691437 streamSize: 32392
streamStart: 69270772555 streamSize: 32432
streamStart: 69348765522 streamSize: 31985
streamStart: 69426773714 streamSize: 32113
streamStart: 69504860071 streamSize: 32299
streamStart: 69582866413 streamSize: 32150
streamStart: 69660845228 streamSize: 32435
streamStart: 69738930975 streamSize: 32330
streamStart: 69816887419 streamSize: 32277
streamStart: 69894896225 streamSize: 32140
streamStart: 69972908799 streamSize: 32216
streamStart: 70050937341 streamSize: 32398
streamStart: 70129044728 streamSize: 32214
streamStart: 70207145482 streamSize: 32186
streamStart: 70285164977 streamSize: 32349
streamStart: 70363183373 streamSize: 32251
streamStart: 70441276978 streamSize: 32372
streamStart: 70519338363 streamSize: 32331
streamStart: 70597351102 streamSize: 32511
streamStart: 70675374485 streamSize: 32244
streamStart: 70753376794 streamSize: 32441
streamStart: 70831500252 streamSize: 32503
streamStart: 70909588995 streamSize: 32436
streamStart: 70987600929 streamSize: 32140
streamStart: 71065625262 streamSize: 32272
streamStart: 71143635297 streamSize: 32318
streamStart: 71221660312 streamSize: 32337
streamStart: 71299670409 streamSize: 32285
streamStart: 71377672375 streamSize: 32426
streamStart: 71455774510 streamSize: 32440
streamStart: 71533872741 streamSize: 32515
streamStart: 71611876904 streamSize: 32404
streamStart: 71689899373 streamSize: 32415
streamStart: 71767896936 streamSize: 32310
streamStart: 71845979072 streamSize: 32399
streamStart: 71924082155 streamSize: 32214
streamStart: 72002104792 streamSize: 32498
streamStart: 72080131592 streamSize: 32383
streamStart: 72158222782 streamSize: 32336
streamStart: 72236300763 streamSize: 32216
streamStart: 72314389515 streamSize: 32463
streamStart: 72392495921 streamSize: 32327
streamStart: 72470489068 streamSize: 32442
streamStart: 72548567832 streamSize: 32245
streamStart: 72626520716 streamSize: 32309
streamStart: 72704584150 streamSize: 32231
streamStart: 72782603301 streamSize: 32343
streamStart: 72860616462 streamSize: 32366
streamStart: 72938709437 streamSize: 32401
streamStart: 73016718644 streamSize: 32509
streamStart: 73094746934 streamSize: 32322
streamStart: 73172696377 streamSize: 32311
streamStart: 73250709292 streamSize: 32246
streamStart: 73328727308 streamSize: 32142
streamStart: 73406746418 streamSize: 32421
streamStart: 73484746839 streamSize: 32388
streamStart: 73562709225 streamSize: 32059
streamStart: 73640807566 streamSize: 32123
streamStart: 73718801851 streamSize: 32176
streamStart: 73796815844 streamSize: 32419
streamStart: 73874720009 streamSize: 32458
streamStart: 73952716928 streamSize: 32377
streamStart: 74030724526 streamSize: 32453
streamStart: 74108733051 streamSize: 32466
streamStart: 74186749012 streamSize: 32311
streamStart: 74264841838 streamSize: 32376
streamStart: 74342945729 streamSize: 32343
streamStart: 74420965045 streamSize: 32208
streamStart: 74499050104 streamSize: 32356
streamStart: 74577083941 streamSize: 32343
streamStart: 74655187324 streamSize: 32394
streamStart: 74733179705 streamSize: 32428
streamStart: 74811189891 streamSize: 32251
streamStart: 74889180480 streamSize: 32223
streamStart: 74967201423 streamSize: 32368
streamStart: 75045307159 streamSize: 32466
streamStart: 75123320150 streamSize: 32348
streamStart: 75201328095 streamSize: 32225
streamStart: 75279346377 streamSize: 32293
streamStart: 75357422035 streamSize: 32315
streamStart: 75435425861 streamSize: 32356
streamStart: 75513520476 streamSize: 32272
streamStart: 75591616275 streamSize: 32372
streamStart: 75669697681 streamSize: 32156
streamStart: 75747733896 streamSize: 32317
streamStart: 75825740617 streamSize: 32411
streamStart: 75903846677 streamSize: 32391
streamStart: 75981794512 streamSize: 32236
streamStart: 76059823922 streamSize: 32413
streamStart: 76137845132 streamSize: 32443
streamStart: 76215854856 streamSize: 32359
streamStart: 76293867193 streamSize: 32350
streamStart: 76371946364 streamSize: 32280
streamStart: 76449953470 streamSize: 32480
streamStart: 76528055667 streamSize: 32449
streamStart: 76606160716 streamSize: 32185
streamStart: 76684162644 streamSize: 32355
streamStart: 76762192625 streamSize: 32356
streamStart: 76840216409 streamSize: 32155
streamStart: 76918219648 streamSize: 32191
streamStart: 76996312866 streamSize: 32324
streamStart: 77074331458 streamSize: 32363
streamStart: 77152345524 streamSize: 32331
streamStart: 77230435267 streamSize: 32215
streamStart: 77308442444 streamSize: 32450
streamStart: 77386452111 streamSize: 32176
streamStart: 77464472403 streamSize: 32269
streamStart: 77542557158 streamSize: 32366
streamStart: 77620645869 streamSize: 32276
streamStart: 77698649474 streamSize: 32084
streamStart: 77776622425 streamSize: 32372
streamStart: 77854729238 streamSize: 32370
streamStart: 77932746826 streamSize: 32344
streamStart: 78010769842 streamSize: 32484
streamStart: 78088790299 streamSize: 32312
streamStart: 78166818416 streamSize: 32331
streamStart: 78244893675 streamSize: 32272
streamStart: 78322901625 streamSize: 32347
streamStart: 78400918931 streamSize: 32192
streamStart: 78478922983 streamSize: 32362
streamStart: 78556926259 streamSize: 31973
streamStart: 78634931311 streamSize: 32344
streamStart: 78712938059 streamSize: 32436
streamStart: 78790952933 streamSize: 32226
streamStart: 78868954681 streamSize: 32381
streamStart: 78946980636 streamSize: 32445
streamStart: 79025073067 streamSize: 32452
streamStart: 79103088313 streamSize: 32183
streamStart: 79181103717 streamSize: 32138
streamStart: 79259113621 streamSize: 32331
streamStart: 79337125321 streamSize: 32444
streamStart: 79415137251 streamSize: 32298
streamStart: 79493147691 streamSize: 32383
streamStart: 79570988963 streamSize: 32319
streamStart: 79648989705 streamSize: 32161
streamStart: 79727086516 streamSize: 32247
streamStart: 79805183942 streamSize: 32238
streamStart: 79883290315 streamSize: 32244
streamStart: 79961390672 streamSize: 32108
streamStart: 80039411198 streamSize: 32302
streamStart: 80116003984 streamSize: 10993
Successfully read 8388608 rows
loadSchema time: 0.025652 ms
barrier_ logger_ time: 0.053278 ms
Projecting columns: 
original_height
Reading /mnt/nvme0n1/xinyu/laion/nimble/merged_8M.nimble
loadSchema time: 0.005061 ms
barrier_ logger_ time: 0.010233 ms
streamStart: 53507680941 streamSize: 33600
streamStart: 53585701339 streamSize: 33580
streamStart: 53663715426 streamSize: 33811
streamStart: 53741726413 streamSize: 33579
streamStart: 53819742125 streamSize: 33881
streamStart: 53897773611 streamSize: 33799
streamStart: 53975787424 streamSize: 33512
streamStart: 54053804787 streamSize: 33563
streamStart: 54131823645 streamSize: 33630
streamStart: 54209859737 streamSize: 33764
streamStart: 54287936154 streamSize: 33539
streamStart: 54365954508 streamSize: 33583
streamStart: 54443970662 streamSize: 33715
streamStart: 54521956999 streamSize: 33654
streamStart: 54599960230 streamSize: 34331
streamStart: 54677968469 streamSize: 33831
streamStart: 54755985542 streamSize: 33625
streamStart: 54834089717 streamSize: 33622
streamStart: 54912165747 streamSize: 33840
streamStart: 54990183108 streamSize: 33574
streamStart: 55068211289 streamSize: 33600
streamStart: 55146230155 streamSize: 33578
streamStart: 55224248833 streamSize: 33708
streamStart: 55302346430 streamSize: 33730
streamStart: 55380444859 streamSize: 33904
streamStart: 55458466962 streamSize: 33530
streamStart: 55536495057 streamSize: 33660
streamStart: 55614573195 streamSize: 33593
streamStart: 55692647553 streamSize: 33216
streamStart: 55770659605 streamSize: 33812
streamStart: 55848645846 streamSize: 33491
streamStart: 55926673122 streamSize: 33782
streamStart: 56004682416 streamSize: 33753
streamStart: 56082633071 streamSize: 33669
streamStart: 56160634285 streamSize: 33786
streamStart: 56238712872 streamSize: 33571
streamStart: 56316734146 streamSize: 33647
streamStart: 56394830138 streamSize: 33973
streamStart: 56472816615 streamSize: 33844
streamStart: 56550829206 streamSize: 33642
streamStart: 56628860280 streamSize: 33792
streamStart: 56706882399 streamSize: 33645
streamStart: 56784886048 streamSize: 33849
streamStart: 56862992650 streamSize: 33786
streamStart: 56940998179 streamSize: 33650
streamStart: 57019096301 streamSize: 33397
streamStart: 57097199640 streamSize: 33430
streamStart: 57175225029 streamSize: 33634
streamStart: 57253253285 streamSize: 33582
streamStart: 57331264255 streamSize: 33753
streamStart: 57409369668 streamSize: 33654
streamStart: 57487354368 streamSize: 33469
streamStart: 57565410650 streamSize: 33763
streamStart: 57643413605 streamSize: 33750
streamStart: 57721405075 streamSize: 33609
streamStart: 57799408034 streamSize: 33601
streamStart: 57877430754 streamSize: 34151
streamStart: 57955529762 streamSize: 33642
streamStart: 58033541859 streamSize: 33626
streamStart: 58111631571 streamSize: 33799
streamStart: 58189734396 streamSize: 33788
streamStart: 58267751601 streamSize: 33711
streamStart: 58345709198 streamSize: 33451
streamStart: 58423733162 streamSize: 33564
streamStart: 58501841803 streamSize: 33770
streamStart: 58579853556 streamSize: 33616
streamStart: 58657956462 streamSize: 33627
streamStart: 58735953933 streamSize: 33473
streamStart: 58813974348 streamSize: 33608
streamStart: 58891978610 streamSize: 33825
streamStart: 58969979246 streamSize: 33832
streamStart: 59048003030 streamSize: 33869
streamStart: 59126022835 streamSize: 33783
streamStart: 59204041468 streamSize: 33826
streamStart: 59282046266 streamSize: 33662
streamStart: 59360052544 streamSize: 33636
streamStart: 59438063171 streamSize: 33577
streamStart: 59516158364 streamSize: 33620
streamStart: 59594247895 streamSize: 33683
streamStart: 59672251815 streamSize: 33753
streamStart: 59750270602 streamSize: 33568
streamStart: 59828347083 streamSize: 33726
streamStart: 59906338280 streamSize: 33962
streamStart: 59984432011 streamSize: 33664
streamStart: 60062445136 streamSize: 33543
streamStart: 60140458644 streamSize: 33853
streamStart: 60218451166 streamSize: 33827
streamStart: 60296546624 streamSize: 33718
streamStart: 60374538027 streamSize: 33773
streamStart: 60452516676 streamSize: 33919
streamStart: 60530536986 streamSize: 33760
streamStart: 60608544180 streamSize: 33716
streamStart: 60686634413 streamSize: 33753
streamStart: 60764736223 streamSize: 33674
streamStart: 60842769651 streamSize: 33523
streamStart: 60920774805 streamSize: 33521
streamStart: 60998794223 streamSize: 33687
streamStart: 61076815530 streamSize: 33553
streamStart: 61154840500 streamSize: 33915
streamStart: 61232935966 streamSize: 33545
streamStart: 61310962042 streamSize: 33775
streamStart: 61388972889 streamSize: 33451
streamStart: 61466979441 streamSize: 33775
streamStart: 61544964825 streamSize: 33583
streamStart: 61622972809 streamSize: 33789
streamStart: 61700991146 streamSize: 33686
streamStart: 61778982345 streamSize: 33543
streamStart: 61856997592 streamSize: 33666
streamStart: 61935093175 streamSize: 33756
streamStart: 62013082682 streamSize: 33706
streamStart: 62091101441 streamSize: 33607
streamStart: 62169182945 streamSize: 33716
streamStart: 62247219798 streamSize: 33588
streamStart: 62325248919 streamSize: 33723
streamStart: 62403249294 streamSize: 33718
streamStart: 62481275089 streamSize: 33718
streamStart: 62559292703 streamSize: 33828
streamStart: 62637370332 streamSize: 33770
streamStart: 62715463652 streamSize: 33784
streamStart: 62793458082 streamSize: 33888
streamStart: 62871467941 streamSize: 33645
streamStart: 62949551715 streamSize: 33574
streamStart: 63027629266 streamSize: 33793
streamStart: 63105726738 streamSize: 33789
streamStart: 63183749750 streamSize: 33749
streamStart: 63261772852 streamSize: 33522
streamStart: 63339795833 streamSize: 33744
streamStart: 63417791488 streamSize: 33485
streamStart: 63495814084 streamSize: 33806
streamStart: 63573825466 streamSize: 33490
streamStart: 63651824091 streamSize: 33599
streamStart: 63729831980 streamSize: 33563
streamStart: 63807859294 streamSize: 33563
streamStart: 63885953095 streamSize: 33646
streamStart: 63963961030 streamSize: 33499
streamStart: 64041990326 streamSize: 33537
streamStart: 64120012648 streamSize: 33630
streamStart: 64198129605 streamSize: 33753
streamStart: 64276221967 streamSize: 33568
streamStart: 64354233507 streamSize: 33821
streamStart: 64432322452 streamSize: 33705
streamStart: 64510342753 streamSize: 33590
streamStart: 64588342638 streamSize: 33615
streamStart: 64666344374 streamSize: 33547
streamStart: 64744354474 streamSize: 33644
streamStart: 64822368317 streamSize: 33808
streamStart: 64900374032 streamSize: 33724
streamStart: 64978465456 streamSize: 33592
streamStart: 65056456773 streamSize: 33908
streamStart: 65134569708 streamSize: 33791
streamStart: 65212600380 streamSize: 33827
streamStart: 65290611612 streamSize: 33778
streamStart: 65368619132 streamSize: 33847
streamStart: 65446649236 streamSize: 33830
streamStart: 65524748310 streamSize: 33666
streamStart: 65602770051 streamSize: 33789
streamStart: 65680785606 streamSize: 33863
streamStart: 65758885322 streamSize: 33727
streamStart: 65836962539 streamSize: 33749
streamStart: 65914970543 streamSize: 33718
streamStart: 65992997865 streamSize: 33607
streamStart: 66071086939 streamSize: 33501
streamStart: 66149171705 streamSize: 33667
streamStart: 66227277971 streamSize: 33815
streamStart: 66305371988 streamSize: 33548
streamStart: 66383390304 streamSize: 33789
streamStart: 66461322320 streamSize: 33777
streamStart: 66539405820 streamSize: 33777
streamStart: 66617489161 streamSize: 33826
streamStart: 66695585968 streamSize: 33914
streamStart: 66773597154 streamSize: 33582
streamStart: 66851600919 streamSize: 33664
streamStart: 66929657971 streamSize: 33704
streamStart: 67007615755 streamSize: 33356
streamStart: 67085714295 streamSize: 33557
streamStart: 67163726660 streamSize: 33970
streamStart: 67241753356 streamSize: 33430
streamStart: 67319764575 streamSize: 33780
streamStart: 67397785775 streamSize: 33730
streamStart: 67475798606 streamSize: 33627
streamStart: 67553801602 streamSize: 33530
streamStart: 67631891627 streamSize: 33562
streamStart: 67709895876 streamSize: 33714
streamStart: 67787971637 streamSize: 33702
streamStart: 67865989631 streamSize: 33465
streamStart: 67944004132 streamSize: 33555
streamStart: 68022013699 streamSize: 33888
streamStart: 68100084163 streamSize: 33494
streamStart: 68178092009 streamSize: 33705
streamStart: 68256163943 streamSize: 33670
streamStart: 68334174603 streamSize: 33670
streamStart: 68412197609 streamSize: 33570
streamStart: 68490222607 streamSize: 33493
streamStart: 68568300099 streamSize: 33881
streamStart: 68646327665 streamSize: 33576
streamStart: 68724429906 streamSize: 33603
streamStart: 68802457379 streamSize: 33630
streamStart: 68880557594 streamSize: 33661
streamStart: 68958559123 streamSize: 33524
streamStart: 69036636038 streamSize: 33522
streamStart: 69114654479 streamSize: 33732
streamStart: 69192723829 streamSize: 33770
streamStart: 69270804987 streamSize: 33791
streamStart: 69348797507 streamSize: 33568
streamStart: 69426805827 streamSize: 33591
streamStart: 69504892370 streamSize: 33579
streamStart: 69582898563 streamSize: 33611
streamStart: 69660877663 streamSize: 33715
streamStart: 69738963305 streamSize: 33800
streamStart: 69816919696 streamSize: 33451
streamStart: 69894928365 streamSize: 33435
streamStart: 69972941015 streamSize: 33494
streamStart: 70050969739 streamSize: 33776
streamStart: 70129076942 streamSize: 33494
streamStart: 70207177668 streamSize: 33585
streamStart: 70285197326 streamSize: 33494
streamStart: 70363215624 streamSize: 33692
streamStart: 70441309350 streamSize: 33770
streamStart: 70519370694 streamSize: 33663
streamStart: 70597383613 streamSize: 33781
streamStart: 70675406729 streamSize: 33652
streamStart: 70753409235 streamSize: 33878
streamStart: 70831532755 streamSize: 33707
streamStart: 70909621431 streamSize: 33850
streamStart: 70987633069 streamSize: 33566
streamStart: 71065657534 streamSize: 33459
streamStart: 71143667615 streamSize: 33755
streamStart: 71221692649 streamSize: 33830
streamStart: 71299702694 streamSize: 33626
streamStart: 71377704801 streamSize: 33769
streamStart: 71455806950 streamSize: 33604
streamStart: 71533905256 streamSize: 33960
streamStart: 71611909308 streamSize: 33860
streamStart: 71689931788 streamSize: 33927
streamStart: 71767929246 streamSize: 33689
streamStart: 71846011471 streamSize: 33895
streamStart: 71924114369 streamSize: 33540
streamStart: 72002137290 streamSize: 33624
streamStart: 72080163975 streamSize: 33719
streamStart: 72158255118 streamSize: 33824
streamStart: 72236332979 streamSize: 33769
streamStart: 72314421978 streamSize: 33651
streamStart: 72392528248 streamSize: 33781
streamStart: 72470521510 streamSize: 33763
streamStart: 72548600077 streamSize: 33506
streamStart: 72626553025 streamSize: 33478
streamStart: 72704616381 streamSize: 33589
streamStart: 72782635644 streamSize: 33505
streamStart: 72860648828 streamSize: 33705
streamStart: 72938741838 streamSize: 33799
streamStart: 73016751153 streamSize: 33862
streamStart: 73094779256 streamSize: 33824
streamStart: 73172728688 streamSize: 33865
streamStart: 73250741538 streamSize: 33662
streamStart: 73328759450 streamSize: 33451
streamStart: 73406778839 streamSize: 33530
streamStart: 73484779227 streamSize: 33863
streamStart: 73562741284 streamSize: 33560
streamStart: 73640839689 streamSize: 33488
streamStart: 73718834027 streamSize: 33546
streamStart: 73796848263 streamSize: 33609
streamStart: 73874752467 streamSize: 33791
streamStart: 73952749305 streamSize: 33688
streamStart: 74030756979 streamSize: 33780
streamStart: 74108765517 streamSize: 33642
streamStart: 74186781323 streamSize: 33581
streamStart: 74264874214 streamSize: 33742
streamStart: 74342978072 streamSize: 33688
streamStart: 74420997253 streamSize: 33439
streamStart: 74499082460 streamSize: 33576
streamStart: 74577116284 streamSize: 33778
streamStart: 74655219718 streamSize: 33822
streamStart: 74733212133 streamSize: 33713
streamStart: 74811222142 streamSize: 33600
streamStart: 74889212703 streamSize: 33593
streamStart: 74967233791 streamSize: 33587
streamStart: 75045339625 streamSize: 33948
streamStart: 75123352498 streamSize: 33789
streamStart: 75201360320 streamSize: 33718
streamStart: 75279378670 streamSize: 33644
streamStart: 75357454350 streamSize: 33821
streamStart: 75435458217 streamSize: 33766
streamStart: 75513552748 streamSize: 33738
streamStart: 75591648647 streamSize: 33837
streamStart: 75669729837 streamSize: 33496
streamStart: 75747766213 streamSize: 33801
streamStart: 75825773028 streamSize: 33702
streamStart: 75903879068 streamSize: 33742
streamStart: 75981826748 streamSize: 33555
streamStart: 76059856335 streamSize: 33622
streamStart: 76137877575 streamSize: 33688
streamStart: 76215887215 streamSize: 33640
streamStart: 76293899543 streamSize: 33748
streamStart: 76371978644 streamSize: 33434
streamStart: 76449985950 streamSize: 33624
streamStart: 76528088116 streamSize: 33499
streamStart: 76606192901 streamSize: 33536
streamStart: 76684194999 streamSize: 33816
streamStart: 76762224981 streamSize: 33688
streamStart: 76840248564 streamSize: 33597
streamStart: 76918251839 streamSize: 33709
streamStart: 76996345190 streamSize: 33714
streamStart: 77074363821 streamSize: 33896
streamStart: 77152377855 streamSize: 33562
streamStart: 77230467482 streamSize: 33589
streamStart: 77308474894 streamSize: 33487
streamStart: 77386484287 streamSize: 33521
streamStart: 77464504672 streamSize: 33542
streamStart: 77542589524 streamSize: 33687
streamStart: 77620678145 streamSize: 33669
streamStart: 77698681558 streamSize: 33475
streamStart: 77776654797 streamSize: 33745
streamStart: 77854761608 streamSize: 33715
streamStart: 77932779170 streamSize: 33634
streamStart: 78010802326 streamSize: 33626
streamStart: 78088822611 streamSize: 33696
streamStart: 78166850747 streamSize: 33556
streamStart: 78244925947 streamSize: 33414
streamStart: 78322933972 streamSize: 33756
streamStart: 78400951123 streamSize: 33420
streamStart: 78478955345 streamSize: 33744
streamStart: 78556958232 streamSize: 33568
streamStart: 78634963655 streamSize: 33932
streamStart: 78712970495 streamSize: 33821
streamStart: 78790985159 streamSize: 33766
streamStart: 78868987062 streamSize: 33866
streamStart: 78947013081 streamSize: 33706
streamStart: 79025105519 streamSize: 33833
streamStart: 79103120496 streamSize: 33422
streamStart: 79181135855 streamSize: 33653
streamStart: 79259145952 streamSize: 33769
